Unnamed: 0,name,subscribers,view_count,view_mean,video_count,category,youtube_since,view_ratio,coef_subscribers_viewmean
272,Peppa Pig EspaÃ±ol Latino - Canal Oficial,23400000,7835563400,6529636.166666667,1200,Film&Animation,2014,334.8531367521368,0.5261173000667103
273,Miss Katy,23400000,14589950134,14110203.224371374,1034,People&Blogs,2014,623.5021424786324,0.7402969231068015
274,Sesame Street,23300000,22274502780,6142995.802537231,3626,Entertainment,2006,955.987243776824,0.3682946839412334
276,Juan De Dios Pantoja,23300000,2065123921,9473045.509174312,218,Entertainment,2014,88.63192793991416,0.3682946839412334
277,Valentina Pontes ofc,23300000,7875321396,6171881.971786834,1276,Film&Animation,2014,337.9966264377682,0.5261173000667103
279,Lady Gaga,23100000,15492787036,90074343.23255815,172,People&Blogs,2008,670.6834214718615,0.7402969231068015
280,Alejo Igoa,23100000,10308989899,13528858.135170603,762,Comedy,2014,446.276619004329,0.6820464845369754
281,GMM GRAMMY OFFICIAL,23000000,25385738038,1674741.9209658266,15158,Music,2010,1103.7277407826086,0.050865397833699755
283,DrossRotzank,22900000,5987974278,3782674.843967151,1583,Entertainment,2006,261.4835929257642,0.3682946839412334
284,Technical Guruji,23000000,3346220406,673012.9537409493,4972,Science&Technology,2015,145.48784373913043,0.40317098133125906
285,TED,22900000,2528511666,574792.3769038417,4399,People&Blogs,2006,110.41535659388646,0.7402969231068015
286,PANDA BOI,22400000,14653107165,16173407.466887416,906,Entertainment,2020,654.1565698660714,0.3682946839412334
287,Wave Music Bhojpuri,22900000,12804053058,573016.4716043858,22345,Music,2014,559.1289544978166,0.050865397833699755
288,White Hill Music,22800000,10782284086,1925407.8725,5600,Entertainment,2014,472.90719675438595,0.3682946839412334
289,Spider Slack,22600000,13010378655,15808479.532199271,823,Comedy,2020,575.680471460177,0.6820464845369754
290,Daniel LaBelle,22700000,12174819269,43952416.13357401,277,Comedy,2009,536.33565061674,0.6820464845369754
291,BabyBus - Canciones Infantiles & Videos para NiÃ±os,22700000,13038912679,10829661.693521595,1204,Education,2018,574.4014396035242,1.097713668156555
292,The Chainsmokers,22500000,14081130529,80926037.52298851,174,Music,2012,625.8280235111112,0.050865397833699755
293,mmoshaya,22500000,17385379883,14696010.044801353,1183,People&Blogs,2010,772.6835503555556,0.7402969231068015
294,Like Nastya PRT,22500000,11409108098,17938849.210691825,636,Entertainment,2019,507.0714710222222,0.3682946839412334
295,Ultra Movie Parlour,22500000,5388042173,3397252.315889029,1586,Movies,2011,239.4685410222222,0.0
296,Sia,22500000,13231436497,77376821.61988305,171,Music,2007,588.0638443111111,0.050865397833699755
297,toyorbabytv,22300000,15936289579,14003769.401581723,1138,Music,2012,714.6318196860987,0.050865397833699755
299,Paulo Londra,22300000,7929711798,136719168.93103448,58,Music,2016,355.59245730941706,0.050865397833699755
300,Goldmines Cineplex,22300000,2359288681,723264.4638258737,3262,Film&Animation,2015,105.79769869955157,0.5261173000667103
301,Smile Family,22300000,8619914110,17413967.898989897,495,People&Blogs,2018,386.543233632287,0.7402969231068015
302,Tilak,22100000,8969902843,1504007.8542924211,5964,Film&Animation,2020,405.8779566968326,0.5261173000667103
303,Kids TV - Nursery Rhymes And Baby Songs,22100000,12951614329,3466706.1908458243,3736,Shows,2013,586.045897239819,-0.03585656666974111
304,SSundee,22200000,13552710736,4138232.2858015266,3275,Gaming,2009,610.4824655855856,0.17147344751406637
305,Alan Becker,22200000,5173199641,33375481.55483871,155,Film&Animation,2006,233.02701085585585,0.5261173000667103
306,Vania Mania Kids,22000000,9615203769,9974277.7686722,964,People&Blogs,2015,437.05471677272726,0.7402969231068015
307,FGTeeV,22000000,23827000846,13966589.007033998,1706,Gaming,2013,1083.045493,0.17147344751406637
308,Sun TV,22000000,19737796464,356780.2404829905,55322,People&Blogs,2016,897.1725665454545,0.7402969231068015
309,That Little Puff,22000000,19100600776,25987211.940136053,735,Pets&Animals,2020,868.2091261818182,0.0
310,Charlie Puth,21900000,9751305188,64153323.60526316,152,Music,2009,445.26507707762556,0.050865397833699755
311,Kinder Spielzeug Kanal (Kidibli),21800000,10913339548,11368062.029166667,960,Entertainment,2015,500.61190587155966,0.3682946839412334
312,OneDirectionVEVO,21800000,12061792661,45345085.19172932,266,Music,2010,553.2932413302752,0.050865397833699755
313,Disney LatinoamÃ©rica,21700000,20472969392,2533156.321702549,8082,Entertainment,2007,943.4548106912442,0.3682946839412334
314,Tsuriki Show,21400000,29779601940,11246073.24018127,2648,Entertainment,2019,1391.5701841121495,0.3682946839412334
316,National Geographic,21600000,5549356120,549114.9930734218,10106,Science&Technology,2006,256.9146351851852,0.40317098133125906
317,Dua Lipa,21600000,11045300122,67762577.43558282,163,Music,2011,511.3564871296296,0.050865397833699755
318,unknown boy varun,21800000,8723101348,21275856.946341462,410,Music,2016,400.1422636697248,0.050865397833699755
319,Netflix India,21400000,7350895949,2136267.349317059,3441,People&Blogs,2016,343.4998107009346,0.7402969231068015
320,Eva Bravo Play,21500000,9194732224,42568204.74074074,216,Entertainment,2019,427.6619639069767,0.3682946839412334
321,Rotana,21500000,18825808379,2257561.8634128794,8339,Music,2012,875.618994372093,0.050865397833699755
322,Tlnovelas,21200000,14683610893,388825.62474843767,37764,News&Politics,2013,692.6231553301886,-0.00793467772677302
323,Becky G,21200000,10473715647,134278405.73076922,78,Music,2011,494.0431908962264,0.050865397833699755
324,Tekashi 6ix9ine,21100000,5737070924,168737380.11764705,34,People&Blogs,2018,271.89909592417064,0.7402969231068015
325,Baim Paula,21100000,4481647112,1988308.3904170364,2254,People&Blogs,2016,212.40033706161137,0.7402969231068015
326,Tasty,21100000,5724904846,1236480.5282937365,4630,Howto&Style,2016,271.32250454976304,0.02413382128451906
327,Vlad and Niki ESP,21100000,8142491340,16416313.185483871,496,,2018,385.900063507109,0.0
328,nigahiga,21100000,4377268639,10861708.781637717,403,Entertainment,2006,207.45349,0.3682946839412334
329,DUDU e CAROL,21100000,9273545856,3160717.7423312883,2934,Autos&Vehicles,2013,439.5045429383886,0.0
330,Village Cooking Channel,21000000,5579812550,26196303.051643193,213,Howto&Style,2018,265.70535952380953,0.02413382128451906
331,Zach Choi ASMR,21000000,5464430824,6288182.766398159,869,People&Blogs,2014,260.2109916190476,0.7402969231068015
332,GMA Public  Affairs,21000000,11125462898,366077.55249909515,30391,Entertainment,2009,529.7839475238095,0.3682946839412334
333,Sourav Joshi Vlogs,20900000,8875359585,6688289.061793519,1327,People&Blogs,2019,424.6583533492823,0.7402969231068015
334,Infinite,21000000,5028293758,3154513.0225846926,1594,Entertainment,2014,239.4425599047619,0.3682946839412334
335,The Royalty Family,20800000,6005965969,8341619.401388889,720,People&Blogs,2017,288.74836389423075,0.7402969231068015
336,invictor,20900000,8215171206,3669125.1478338544,2239,Gaming,2013,393.07039263157895,0.17147344751406637
337,Fede Vigevani,20900000,7088019989,6854951.633462283,1034,Howto&Style,2009,339.1397123923445,0.02413382128451906
338,Ben Azelart,20900000,4099556966,14334115.265734266,286,Film&Animation,2014,196.15105100478468,0.5261173000667103
339,Brave Wilderness,20800000,4909466491,4999456.7118126275,982,Pets&Animals,2014,236.03204283653847,0.0
340,Khan GS Research Centre,20800000,2027122165,5646579.846796657,359,Education,2019,97.45779639423077,1.097713668156555
341,Lyrical Lemonade,20800000,10500471709,25180987.3117506,417,Entertainment,2013,504.830370625,0.3682946839412334
342,Canal Canalha,20800000,1842203043,6418825.933797909,287,Comedy,2011,88.56745399038462,0.6820464845369754
343,Dr. Vivek Bindra: Motivational Speaker,20800000,1668224512,1978914.0118623963,843,Education,2013,80.20310153846154,1.097713668156555
344,Fatos Desconhecidos,20700000,3746858714,613736.0710892711,6105,Entertainment,2013,181.00766734299518,0.3682946839412334
345,Romeo Santos,20700000,16969593844,314251737.8518519,54,Music,2005,819.7871422222222,0.050865397833699755
346,5-Minute Crafts DIY,20700000,5046585617,1034348.3535560566,4879,Howto&Style,2018,243.79640661835748,0.02413382128451906
347,Stokes Twins,20600000,4145548064,16450587.555555556,252,People&Blogs,2008,201.2401972815534,0.7402969231068015
348,Sidhu Moose Wala,20500000,5958076656,52726342.088495575,113,Music,2017,290.63788565853656,0.050865397833699755
349,Kurzgesagt â In a Nutshell,20600000,2319235975,12813458.425414365,181,Education,2013,112.58427063106797,1.097713668156555
351,Avicii,20500000,10170387914,66473123.62091503,153,Music,2009,496.1164836097561,0.050865397833699755
352,Mnet K-POP,20500000,14806215599,457985.573293328,32329,Entertainment,2006,722.2544194634146,0.3682946839412334
353,NBA,20600000,12464762833,263793.33854651655,47252,Sports,2005,605.0855744174758,0.15890168118858602
354,Deddy Corbuzier,20500000,4862634916,3647888.15903976,1333,Entertainment,2009,237.20170321951218,0.3682946839412334
355,SMOL,20400000,21188248582,6230005.463687151,3401,People&Blogs,2021,1038.639636372549,0.7402969231068015
356,LazarBeam,20400000,8727873610,6602022.397881997,1322,Gaming,2015,427.8369416666667,0.17147344751406637
358,Rafa & Luiz,20400000,7583813824,2735863.572871573,2772,Entertainment,2015,371.7555796078431,0.3682946839412334
359,Totoy kids - PortuguÃªs,20300000,1745829866,9045750.60103627,193,Film&Animation,2014,86.00147123152709,0.5261173000667103
360,Linkin Park,20300000,13120877063,18350877.011188813,715,Music,2006,646.3486237931035,0.050865397833699755
361,LeoNata Family,20300000,24961773273,11724646.910756223,2129,People&Blogs,2021,1229.644003596059,0.7402969231068015
362,SlivkiShow,20300000,4655934988,10188041.549234135,457,Entertainment,2012,229.3564033497537,0.3682946839412334
363,Ninja Kidz TV,20300000,10755462601,36960352.580756016,291,Entertainment,2017,529.8257438916256,0.3682946839412334
364,Jake Paul,20300000,7294053938,7613835.008350731,958,People&Blogs,2013,359.3130018719212,0.7402969231068015
365,Family GamesTV,20300000,7065162053,26362544.973880596,268,Entertainment,2016,348.03753955665024,0.3682946839412334
367,BuzzFeedVideo,20200000,17898758327,2336652.5231070495,7660,People&Blogs,2011,886.0771449009901,0.7402969231068015
368,Dangal TV Channel,20200000,11942723504,651504.200752823,18331,Entertainment,2017,591.2239358415842,0.3682946839412334
370,AuthenticGames,20100000,8912368138,1811825.1957714984,4919,Gaming,2011,443.4013999004975,0.17147344751406637
371,Skrillex,20100000,6579080157,27643193.93697479,238,Music,2010,327.3174207462687,0.050865397833699755
372,BabyBus - Cerita & Lagu Anak-anak,20100000,11669764934,14214086.39951279,821,Education,2019,580.5853200995025,1.097713668156555
373,YOLO,20300000,1442408878,6111902.025423729,236,Comedy,2015,71.0546245320197,0.6820464845369754
374,LIV Crime,20000000,10469904479,1185988.2735613955,8828,People&Blogs,2020,523.49522395,0.7402969231068015
375,Emiway Bantai,20100000,3512958287,15967992.213636363,220,Music,2013,174.77404412935323,0.050865397833699755
376,Got Talent Global,20100000,2371416339,2083845.6405975395,1138,Entertainment,2013,117.9809123880597,0.3682946839412334
377,Marvel Entertainment,20100000,5598781203,660545.2103586597,8476,Entertainment,2005,278.5463285074627,0.3682946839412334
378,REACT,20000000,13112666703,3102855.348556555,4226,Entertainment,2007,655.63333515,0.3682946839412334
379,Azhan5star,20000000,9537514880,15432871.974110032,618,Entertainment,2021,476.875744,0.3682946839412334
380,Sagawa /ããã,20000000,16917096523,2948770.5286735226,5737,Entertainment,2021,845.85482615,0.3682946839412334
381,Robin Hood Gamer,20000000,10285133511,2577727.696992481,3990,Entertainment,2014,514.25667555,0.3682946839412334
382,Noor Stars,20000000,2720140617,4006098.1104565538,679,Comedy,2014,136.00703085,0.6820464845369754
383,Vevo,20000000,557753295,367426.4130434783,1518,Music,2006,27.88766475,0.050865397833699755
384,5-Minute Crafts PLAY,20000000,6025869830,1138890.5367605367,5291,Howto&Style,2017,301.2934915,0.02413382128451906
385,Pentatonix,20000000,6011740706,22600528.96992481,266,Music,2011,300.5870353,0.050865397833699755
386,Pencilmation,20000000,11241019776,7725786.787628866,1455,Film&Animation,2007,562.0509888,0.5261173000667103
387,Green Gold TV - Official Channel,19900000,9639802482,5870768.868453106,1642,Film&Animation,2011,484.4121850251256,0.5261173000667103
388,Vijay Television,19900000,28059806797,582069.1351256041,48207,Entertainment,2007,1410.0405425628142,0.3682946839412334
389,Bizarrap,19900000,7278113644,89853254.86419754,81,Comedy,2017,365.7343539698492,0.6820464845369754
390,Gordon Ramsay,19800000,3821954644,2585896.240866035,1478,Entertainment,2006,193.02801232323233,0.3682946839412334
391,JennaMarbles,19700000,1798429204,7193716.816,250,Comedy,2010,91.29082253807107,0.6820464845369754
392,CookieSwirlC,19800000,23051896170,6168556.641691196,3737,Entertainment,2013,1164.2371803030303,0.3682946839412334
393,Gusttavo Lima Oficial,19800000,13569377735,37903289.76256983,358,Music,2010,685.3221078282828,0.050865397833699755
394,Crafty Panda,19800000,5745847484,7806857.994565218,736,People&Blogs,2017,290.19431737373736,0.7402969231068015
395,HaerteTest,19800000,3224943935,2359139.6744696414,1367,Science&Technology,2011,162.87595631313133,0.40317098133125906
396,MiawAug,19800000,5973464058,1637013.9923266647,3649,Gaming,2014,301.69010393939396,0.17147344751406637
397,SCTV,19600000,9682854797,184175.7293909537,52574,Entertainment,2011,494.02320392857143,0.3682946839412334
398,Clash of Clans,19600000,3920400285,5940000.431818182,660,Gaming,2013,200.02042270408162,0.17147344751406637
399,Troom Troom Es,19600000,7399202838,2602603.8825184666,2843,People&Blogs,2016,377.510348877551,0.7402969231068015
400,Topper Guild,19200000,14420006051,19539303.59214092,738,Comedy,2014,751.0419818229167,0.6820464845369754
401,Official Pink Panther,19500000,10803466261,15194748.609001407,711,Film&Animation,2013,554.0239108205128,0.5261173000667103
402,Britain's Got Talent,19500000,11179479522,2738055.2343864804,4083,Entertainment,2008,573.3066421538462,0.3682946839412334
403,7clouds,19500000,14345205884,6164678.076493339,2327,Music,2013,735.6515837948718,0.050865397833699755
405,tabii Urdu,19500000,8609577412,6971317.742510121,1235,Entertainment,2020,441.51679035897433,0.3682946839412334
406,AS Gaming,19500000,2816854909,2253483.9272,1250,Gaming,2016,144.4540978974359,0.17147344751406637
407,SOMOY TV,19400000,11849426667,84372.38623061478,140442,News&Politics,2015,610.7951890206185,-0.00793467772677302
408,DLS News,19400000,2216840197,484237.7013979904,4578,News&Politics,2017,114.27011324742269,-0.00793467772677302
409,JukiLop,19400000,1573882518,18516264.91764706,85,People&Blogs,2017,81.12796484536082,0.7402969231068015
410,shane,19300000,4319678718,7565111.590192645,571,People&Blogs,2005,223.81755015544041,0.7402969231068015
411,FIFA,19300000,5438288980,512997.7341760211,10601,Sports,2006,281.7766310880829,0.15890168118858602
412,Sony AATH,19200000,13476500530,751072.8713147189,17943,Shows,2013,701.9010692708333,-0.03585656666974111
413,etvteluguindia,19200000,22553315758,182908.22485888537,123304,Entertainment,2010,1174.6518623958334,0.3682946839412334
414,RKD Studios,19200000,5259399607,6122700.357392317,859,Entertainment,2014,273.9270628645833,0.3682946839412334
415,Marta and Rustam,19100000,18912931555,27252062.759365994,694,Comedy,2021,990.2058405759162,0.6820464845369754
417,Jimmy Kimmel Live,19100000,13095591498,2006679.6656451118,6526,Entertainment,2006,685.633062722513,0.3682946839412334
418,Sonotek,19100000,7541227727,912871.0479360853,8261,Entertainment,2011,394.8286768062827,0.3682946839412334
419,Lil Nas X,19000000,6253187810,169005075.94594595,37,Music,2018,329.1151478947368,0.050865397833699755
421,TheOdd1sOut,19000000,4505418722,32647961.753623188,138,Comedy,2014,237.12730115789475,0.6820464845369754
423,Vsauce,18900000,2761926112,6178805.619686801,447,Science&Technology,2007,146.13365671957672,0.40317098133125906
424,KBS WORLD TV,18900000,14971081397,236014.0841044882,63433,Entertainment,2007,792.1207088359788,0.3682946839412334
425,HiMan,18800000,2811199518,7639129.125,368,People&Blogs,2014,149.53188925531916,0.7402969231068015
426,Turma da MÃ´nica,18800000,13678470741,12030317.274406333,1137,Film&Animation,2012,727.5782309042553,0.5261173000667103
427,Little Angel EspaÃ±ol - Canciones Infantiles,18800000,9507220844,13858922.513119534,686,Education,2018,505.70323638297873,1.097713668156555
428,Cardi B,18800000,7566578446,126109640.76666667,60,People&Blogs,2016,402.47757691489363,0.7402969231068015
429,CKN,18700000,12215751818,25555966.146443516,478,Entertainment,2015,653.2487603208556,0.3682946839412334
430,SUPER SLICK SLIME SAM,18700000,7054285721,8089777.202981652,872,Howto&Style,2018,377.23453053475936,0.02413382128451906
431,Masha e o Urso,18700000,8164855114,7609371.02889096,1073,Shows,2016,436.62326812834226,-0.03585656666974111
432,ÐÐ¾Ð·Ð½Ð°Ð²Ð°ÑÐµÐ»Ñ,18600000,9478244699,18157556.894636016,522,Entertainment,2014,509.58304833333335,0.3682946839412334
433,Farruko,18600000,9403273557,45869627.107317075,205,Music,2009,505.55234177419356,0.050865397833699755
434,Ali-A,18600000,6076488095,1483517.6013183594,4096,Gaming,2006,326.6929083333333,0.17147344751406637
435,Goldmines Great Indian Comedy,18600000,5078038512,1860087.367032967,2730,Film&Animation,2016,273.01282322580647,0.5261173000667103
436,TED-Ed,18600000,3609403547,1759826.205265724,2051,Education,2011,194.05395413978493,1.097713668156555
437,Wow Kidz Action,18600000,8145443530,4927673.036902601,1653,Film&Animation,2017,437.9270715053763,0.5261173000667103
438,The ACE Family,18500000,4553511615,6404376.392405063,711,People&Blogs,2016,246.13576297297297,0.7402969231068015
439,Sidemen,18500000,5109750381,16863862.643564355,303,Entertainment,2015,276.2027232972973,0.3682946839412334
440,TheWillyrex,18400000,7021924659,1017670.2404347826,6900,Comedy,2011,381.6263401630435,0.6820464845369754
441,GRAMMY GOLD OFFICIAL,18400000,19910076186,3233730.0935520544,6157,Music,2014,1082.0693579347826,0.050865397833699755
442,PDK Films,18400000,4089986843,37181698.57272727,110,Entertainment,2009,222.28189364130435,0.3682946839412334
443,shakiraVEVO,18400000,24859208019,127483118.04615384,195,Music,2009,1351.043914076087,0.050865397833699755
444,Ishaan Ali 11,18400000,11349828769,12781338.703828828,888,People&Blogs,2016,616.8385200543478,0.7402969231068015
445,Dan-Sa / Daniel Saboya,18400000,6426810333,2321824.542268786,2768,Music,2007,349.28317027173915,0.050865397833699755
446,Like Nastya Vlog,18400000,8070560686,16919414.4360587,477,People&Blogs,2016,438.6174285869565,0.7402969231068015
447,Shemaroo Comedy,18300000,5921383803,1376105.9267952591,4303,Entertainment,2007,323.5728854098361,0.3682946839412334
450,Marmok,18300000,3400321797,9240004.883152174,368,Gaming,2008,185.8099342622951,0.17147344751406637
451,Yoeslan,18300000,16193658009,29604493.617915906,547,Entertainment,2020,884.8993447540984,0.3682946839412334
452,KL BRO Biju Rithvik,18700000,15332144057,8862511.015606936,1730,Entertainment,2020,819.90075171123,0.3682946839412334
453,Zach King,18300000,3948175431,8932523.599547511,442,Entertainment,2013,215.7472913114754,0.3682946839412334
454,Unbox Therapy,18200000,4480629734,2084983.5895765473,2149,Science&Technology,2010,246.18844692307692,0.40317098133125906
455,INCRÃVEL,18200000,3188429872,477524.31810693425,6677,People&Blogs,2017,175.18845450549452,0.7402969231068015
456,Naisa Alifia Yuriza (N.A.Y),18200000,1561839572,2157236.9779005526,724,People&Blogs,2017,85.81536109890109,0.7402969231068015
457,Good Mythical Morning,18200000,8702599730,2649193.220700152,3285,Entertainment,2008,478.1648203296703,0.3682946839412334
458,RsiamMusic : à¸­à¸²à¸£à¹à¸ªà¸¢à¸²à¸¡,18200000,11462204260,3787906.2326503634,3026,Music,2011,629.7914428571429,0.050865397833699755
459,Triggered Insaan,18100000,3134293302,10660861.57142857,294,Comedy,2014,173.16537580110497,0.6820464845369754
460,Dhar Mann,18100000,10901220399,12661115.44599303,861,People&Blogs,2018,602.2773701104973,0.7402969231068015
461,Miley Cyrus,18100000,7556098885,53211963.97887324,142,Entertainment,2009,417.4640267955801,0.3682946839412334
462,GEN HALILINTAR,18100000,3272390433,3239990.527722772,1010,Entertainment,2015,180.79505154696133,0.3682946839412334
463,Ø´Ø¨ÙØ© Ø§ÙØ¹Ø§Ø¨ Ø§ÙØ¹Ø±Ø¨ | Arab Games Network,18000000,8644056423,1403028.1485148515,6161,Gaming,2013,480.2253568333333,0.17147344751406637
464,SQUEEZIE,18000000,9895903729,6531949.656105611,1515,Gaming,2011,549.7724293888889,0.17147344751406637
465,dednahype,18000000,18869731928,10709268.971623156,1762,Comedy,2020,1048.3184404444444,0.6820464845369754
466,officialpsy,18000000,10584983296,82695182.0,128,Music,2010,588.0546275555556,0.050865397833699755
468,RobleisIUTU,17900000,5124378378,3812781.53125,1344,Entertainment,2013,286.2781216759777,0.3682946839412334
470,TheGrefg,17900000,6343810492,1814591.1018306636,3496,Gaming,2012,354.4028207821229,0.17147344751406637
471,SebastiÃ¡n Yatra,17900000,10279004480,44306053.79310345,232,News&Politics,2013,574.2460603351956,-0.00793467772677302
473,David Dobrik,17900000,7165826986,13369080.197761195,536,People&Blogs,2014,400.3255299441341,0.7402969231068015
474,Lele Pons,17900000,5212100370,25802477.07920792,202,Comedy,2015,291.1787916201117,0.6820464845369754
476,SonyMusicSouthVEVO,17800000,17550301278,3117282.6426287745,5630,Music,2014,985.9719819101124,0.050865397833699755
477,Manual do Mundo,17800000,3904079425,1623993.1052412644,2404,Howto&Style,2006,219.3303047752809,0.02413382128451906
479,KatieAngel,17700000,3776249191,3799043.4517102614,994,People&Blogs,2015,213.34741192090397,0.7402969231068015
480,Blippi - Educational Videos for Kids,17700000,14558682116,22295072.153139357,653,Education,2014,822.5244133333333,1.097713668156555
481,Lil Pump,17700000,4200814318,70013571.96666667,60,Music,2015,237.33414225988702,0.050865397833699755
483,ArianaGrandeVevo,17700000,19964563074,112160466.70786516,178,Music,2010,1127.9414166101694,0.050865397833699755
484,And TV,17600000,14289264209,423674.33240430517,33727,Entertainment,2015,811.890011875,0.3682946839412334
485,tanboy kun,17600000,3569077626,4991716.959440559,715,People&Blogs,2016,202.78850147727272,0.7402969231068015
486,Porta dos Fundos,17600000,7676829784,3503801.8183477866,2191,Entertainment,2012,436.18351045454546,0.3682946839412334
487,JFlaMusic,17600000,3792145054,11887602.05015674,319,Music,2011,215.4627871590909,0.050865397833699755
488,Les' Copaque Production,17500000,8886820118,5305564.249552239,1675,Film&Animation,2009,507.81829245714283,0.5261173000667103
489,Ajay Sharma,17500000,11952406523,13801855.1073903,866,Entertainment,2012,682.9946584571428,0.3682946839412334
490,News 24,17500000,8122902513,38067.24299967664,213383,News&Politics,2014,464.1658578857143,-0.00793467772677302
491,æå­æ Liziqi,17500000,2944747984,23005843.625,128,Howto&Style,2017,168.27131337142856,0.02413382128451906
492,FactTechz,17500000,2228074029,3238479.6933139535,688,Entertainment,2016,127.31851594285715,0.3682946839412334
493,The Game Theorists,17400000,3682661532,5892258.4512,625,Gaming,2009,211.6472144827586,0.17147344751406637
494,Jason Derulo,17500000,9490501056,16947323.314285714,560,Music,2008,542.3143460571429,0.050865397833699755
495,zbing z.,17500000,9178298249,2978999.756247971,3081,Gaming,2014,524.4741856571428,0.17147344751406637
496,IGN,17400000,15912671062,102680.94276385411,154972,Gaming,2006,914.5213254022989,0.17147344751406637
497,MissaSinfonia,17500000,2235833032,9595849.922746781,233,Comedy,2011,127.76188754285714,0.6820464845369754
498,Stubborn Facts,17300000,900293471,3250156.9350180505,277,Film&Animation,2016,52.040085028901736,0.5261173000667103
499,How Ridiculous,17300000,8998052655,14081459.55399061,639,Sports,2009,520.1186505780347,0.15890168118858602
500,Ø§ÙÙØ±ÙÙØ§Ø³ - Al-Remas,17300000,10795671278,5444110.578920827,1983,Music,2013,624.0272415028902,0.050865397833699755
501,Willyrex,17200000,4994666356,670425.014228188,7450,Gaming,2009,290.3875788372093,0.17147344751406637
502,Ami Rodriguez,17200000,2548225572,5953798.065420561,428,Entertainment,2009,148.15264953488372,0.3682946839412334
503,AMARINTV : à¸­à¸¡à¸£à¸´à¸à¸à¸£à¹à¸à¸µà¸§à¸µ,17200000,12705951302,112960.86718645816,112481,Entertainment,2014,738.7180989534884,0.3682946839412334
504,MSA previously My Story Animated,17200000,8185983896,7636179.007462687,1072,Film&Animation,2019,475.9292962790698,0.5261173000667103
505,HowToBasic,17200000,3656118465,6358466.895652174,575,Howto&Style,2011,212.5650270348837,0.02413382128451906
506,Liza Koshy,17100000,2171115213,15289543.753521128,142,Comedy,2013,126.96580192982456,0.6820464845369754
507,PopularMMOs,17100000,14556655934,3107077.0403415156,4685,Gaming,2012,851.2664288888889,0.17147344751406637
508,El Reino a Jugar,17100000,11306163564,11478338.643654821,985,Education,2015,661.1791557894737,1.097713668156555
509,Jason Vlogs,17100000,8764622207,11624167.383289125,754,Education,2015,512.55100625731,1.097713668156555
510,Anitta,17100000,7237222086,60816992.319327734,119,Music,2011,423.229361754386,0.050865397833699755
511,LuisFonsiVEVO,17000000,14458542078,149057134.82474226,97,Music,2009,850.5024751764706,0.050865397833699755
512,Jake Fellman,16800000,12463819539,30473886.40342298,409,Entertainment,2012,741.8940201785714,0.3682946839412334
513,TRANS TV Official,17000000,9633261283,66209.80152718975,145496,Entertainment,2014,566.6624284117647,0.3682946839412334
514,El Payaso Plim Plim,17000000,16279476749,13171097.693365695,1236,Film&Animation,2013,957.6162793529412,0.5261173000667103
515,Aphmau,17000000,17208018097,3960418.43429229,4345,Gaming,2012,1012.2363586470589,0.17147344751406637
516,TheBrianMaps,17000000,4394608534,8877997.038383838,495,Comedy,2012,258.50638435294115,0.6820464845369754
517,Gaby and Alex,17000000,8183230909,22731196.969444446,360,Entertainment,2012,481.36652405882353,0.3682946839412334
518,Queen Official,16900000,10693536376,10922917.64657814,979,Music,2008,632.7536317159763,0.050865397833699755
519,Willie Salim,17100000,3818397330,6471859.881355932,590,People&Blogs,2014,223.2980894736842,0.7402969231068015
520,Marques Brownlee,16900000,3505008223,2262755.469980633,1549,Science&Technology,2008,207.39693627218935,0.40317098133125906
522,Guava Juice,16900000,9074504549,4753538.265584076,1909,Gaming,2006,536.9529318934912,0.17147344751406637
523,EeOneGuy,16900000,3824929134,10450626.049180327,366,Entertainment,2013,226.32716769230768,0.3682946839412334
524,Apple,16900000,994259990,5493149.1160221,181,Science&Technology,2005,58.831952071005915,0.40317098133125906
525,News18 India,16800000,6828566260,39518.995439603685,172792,News&Politics,2007,406.4622773809524,-0.00793467772677302
526,Doggy Doggy Cartoons,16800000,6515313415,1361043.1199080844,4787,Entertainment,2012,387.81627470238095,0.3682946839412334
527,VICE,16800000,4550533749,1178894.753626943,3860,Entertainment,2005,270.8651041071429,0.3682946839412334
528,Aayu and Pihu Show,16800000,9106911452,21428026.945882354,425,Comedy,2017,542.0780626190476,0.6820464845369754
529,DeGoBooM,16700000,6076607724,1365223.0339249608,4451,Gaming,2014,363.8687259880239,0.17147344751406637
530,DeToxoMoroxo,16700000,2299514268,4274190.089219331,538,Entertainment,2012,137.6954651497006,0.3682946839412334
531,IShowSpeed,16700000,1359865986,1054977.4910783553,1289,Gaming,2016,81.42910095808384,0.17147344751406637
532,Pop Chartbusters,16700000,8573825505,3846489.68371467,2229,Music,2011,513.4027248502994,0.050865397833699755
533,Tu COSMOPOLIS,16700000,5063508115,600867.2261777619,8427,People&Blogs,2014,303.204078742515,0.7402969231068015
534,Taarak Mehta Ka Ooltah Chashmah,16600000,10741939802,2504532.4788995106,4289,Entertainment,2014,647.1048073493976,0.3682946839412334
535,Koray Zeynep,16600000,15764636537,8117732.511328528,1942,People&Blogs,2016,949.6768998192771,0.7402969231068015
536,Gato Galactico | GALÃXIA,16600000,3613767046,2425347.010738255,1490,Film&Animation,2013,217.69681,0.5261173000667103
537,IDEAS EN 5 MINUTOS,16600000,3679896818,692230.4021820918,5316,Howto&Style,2017,221.6805312048193,0.02413382128451906
538,Travis Scott,16600000,7850945498,603918884.4615384,13,Music,2013,472.94852397590364,0.050865397833699755
